"","date","guName","no2","o3","co","so2","pm10","pm25"
"867","201505090300","동작구",0.018,0.045,0.3,0.006,29,15
"868","201505090400","동작구",0.018,0.043,0.2,0.007,25,19
"869","201505090500","동작구",0.019,0.039,0.3,0.005,23,13
"870","201505090600","동작구",0.022,0.037,0.3,0.006,24,17
"871","201505090700","동작구",0.029,0.03,0.3,0.005,21,16
"872","201505090800","동작구",0.021,0.043,0.3,0.005,16,16
"873","201505090900","동작구",0.023,0.044,0.3,0.006,20,16
"874","201505091000","동작구",0.026,0.043,0.3,0.006,26,19
"875","201505091100","동작구",0.024,0.047,0.3,0.007,33,20
"876","201505091200","동작구",0.025,0.045,0.4,0.007,42,25
"877","201505091300","동작구",0.027,0.051,0.4,0.005,51,27
"878","201505091400","동작구",0.03,0.055,0.4,0.005,53,29
"879","201505091500","동작구",0.028,0.053,0.4,0.006,55,29
"880","201505091600","동작구",0.024,0.058,0.4,0.006,47,22
"881","201505091700","동작구",0.025,0.055,0.4,0.006,38,22
"882","201505091800","동작구",0.027,0.051,0.4,0.005,41,18
"883","201505091900","동작구",0.029,0.043,0.4,0.007,41,26
"884","201505092000","동작구",0.036,0.03,0.4,0.005,44,28
"885","201505092100","동작구",0.034,0.022,0.4,0.005,39,25
"886","201505092200","동작구",0.028,0.032,0.4,0.004,41,26
"887","201505090100","동작구",0.038,0.032,0.4,0.008,32,14
"888","201505090000","마포구",0.07,0.02,0.5,0.007,51,27
"889","201505090100","마포구",0.072,0.015,0.5,0.007,51,31
"890","201505090200","마포구",0.044,0.03,0.4,0.005,50,31
"891","201505090300","마포구",0.027,0.035,0.4,0.005,42,27
"892","201505090400","마포구",0.014,0.05,0.3,0.004,35,22
"893","201505090500","마포구",0.01,0.056,0.2,0.003,35,19
"894","201505090600","마포구",0.018,0.05,0.3,0.003,26,18
"895","201505090700","마포구",0.031,0.041,0.3,0.003,26,18
"896","201505090800","마포구",0.035,0.039,0.3,0.003,26,14
"897","201505090900","마포구",0.031,0.039,0.3,0.005,46,16
"898","201505091000","마포구",0.026,0.039,0.3,0.004,45,19
"899","201505091100","마포구",0.033,0.04,0.4,0.005,36,22
"900","201505091200","마포구",0.043,0.044,0.4,0.007,45,25
"901","201505091300","마포구",0.035,0.054,0.4,0.007,52,28
"902","201505091400","마포구",0.021,0.072,0.4,0.006,55,34
"903","201505091500","마포구",0.019,0.072,0.4,0.005,55,34
"904","201505091600","마포구",0.016,0.07,0.3,0.005,55,32
"905","201505091700","마포구",0.019,0.063,0.3,0.004,52,30
"906","201505091800","마포구",0.027,0.056,0.3,0.004,46,26
"907","201505091900","마포구",0.035,0.046,0.4,0.004,49,28
"908","201505092000","마포구",0.044,0.034,0.4,0.003,50,28
"909","201505092100","마포구",0.031,0.038,0.5,0.004,48,27
"910","201505092200","마포구",0.019,0.045,0.4,0.003,48,27
"911","201505092300","마포구",0.034,0.034,0.5,0.004,45,27
"912","201505090000","서대문구",0.054,0.019,0.3,0.008,47,13
"913","201505092300","서대문구",0.031,0.029,0.4,0.004,34,21
"914","201505090200","서대문구",0.027,0.034,0.2,0.006,40,10
"915","201505090300","서대문구",0.015,0.041,0.2,0.006,20,17
"916","201505090400","서대문구",0.017,0.043,0.2,0.005,28,NA
"917","201505090500","서대문구",0.011,0.045,0.2,0.005,15,NA
"918","201505090600","서대문구",0.018,0.038,0.2,0.005,11,6
"919","201505090700","서대문구",0.024,0.032,0.3,0.005,22,8
"920","201505090800","서대문구",0.037,0.028,0.3,0.005,19,4
"921","201505090900","서대문구",0.034,0.031,0.3,0.006,21,6
"922","201505091000","서대문구",0.037,0.03,0.1,0.006,29,19
"923","201505091100","서대문구",0.039,0.03,0.3,0.006,43,16
"924","201505091200","서대문구",0.035,0.033,0.2,0.008,42,18
"925","201505091300","서대문구",0.028,0.045,0.2,0.008,46,21
"926","201505091400","서대문구",0.019,0.057,0.4,0.007,58,25
"927","201505091500","서대문구",0.017,0.061,0.3,0.005,62,24
"928","201505091600","서대문구",0.017,0.059,0.4,0.005,58,20
"929","201505091700","서대문구",0.018,0.052,0.3,0.005,51,23
"930","201505091800","서대문구",0.021,0.046,0.4,0.005,48,18
"931","201505091900","서대문구",0.027,0.04,0.3,0.005,52,21
"932","201505092000","서대문구",0.033,0.028,0.1,0.004,45,18
"933","201505092100","서대문구",0.025,0.033,0.4,0.004,40,22
"934","201505092200","서대문구",0.024,0.035,0.3,0.004,38,26
"935","201505090100","서대문구",0.044,0.022,0.3,0.008,33,7
"936","201505090800","서초구",0.021,0.033,0.4,0.005,19,10
"937","201505090900","서초구",0.022,0.034,0.4,0.006,19,12
"938","201505091000","서초구",0.023,0.034,0.4,0.005,28,17
"939","201505091100","서초구",0.03,0.03,0.4,0.006,39,18
"940","201505091200","서초구",0.033,0.029,0.4,0.006,43,22
"941","201505091300","서초구",0.034,0.033,0.5,0.007,53,22
"942","201505091400","서초구",0.034,0.036,0.5,0.007,64,30
"943","201505091500","서초구",0.036,0.038,0.5,0.007,71,33
"944","201505091600","서초구",0.029,0.044,0.5,0.006,67,32
"945","201505091700","서초구",0.026,0.043,0.4,0.005,51,27
"946","201505091800","서초구",0.025,0.04,0.4,0.006,46,23
"947","201505091900","서초구",0.027,0.034,0.5,0.006,45,21
"948","201505092000","서초구",0.034,0.022,0.5,0.005,51,24
"949","201505092100","서초구",0.034,0.015,0.5,0.006,44,20
"950","201505092200","서초구",0.03,0.02,0.5,0.006,53,23
"951","201505092300","서초구",0.028,0.023,0.5,0.005,51,22
"952","201505090000","서초구",0.044,0.015,0.5,0.007,35,13
"953","201505090100","서초구",0.043,0.015,0.5,0.007,36,13
"954","201505090200","서초구",0.035,0.02,0.5,0.007,36,18
"955","201505090300","서초구",0.014,0.037,0.4,0.006,33,21
"956","201505090400","서초구",0.01,0.041,0.4,0.006,27,16
"957","201505090500","서초구",0.017,0.033,0.4,0.006,25,15
"958","201505090600","서초구",0.023,0.029,0.4,0.005,19,13
"959","201505090700","서초구",0.029,0.022,0.4,0.005,21,10
"960","201505090000","성동구",0.058,0.012,0.4,0.007,43,21
"961","201505090100","성동구",0.054,0.012,0.4,0.006,37,12
"962","201505092300","성동구",0.044,0.012,0.4,0.003,NA,28
"963","201505092200","성동구",0.036,0.023,0.4,0.003,NA,36
"964","201505092100","성동구",0.038,0.019,0.4,0.003,NA,17
"965","201505092000","성동구",0.034,0.03,0.3,0.002,NA,38
"966","201505091900","성동구",0.033,0.036,0.3,0.003,NA,27
"967","201505091800","성동구",0.026,0.046,0.2,0.003,NA,28
"968","201505091700","성동구",0.022,0.054,0.2,0.003,97,30
"969","201505091600","성동구",0.022,0.059,0.2,0.005,99,25
"970","201505091500","성동구",0.019,0.06,0.3,0.006,98,38
"971","201505091400","성동구",0.024,0.054,0.3,0.008,82,22
"972","201505091300","성동구",0.029,0.044,0.3,0.008,65,28
"973","201505091200","성동구",0.032,0.036,0.3,0.006,46,12
"974","201505091100","성동구",0.029,0.034,0.2,0.004,37,18
"975","201505091000","성동구",0.029,0.033,0.2,0.004,33,29
"976","201505090900","성동구",0.03,0.031,0.2,0.003,17,6
"977","201505090800","성동구",0.033,0.023,0.2,0.002,21,20
"978","201505090700","성동구",0.036,0.014,0.2,0.002,25,19
"979","201505090600","성동구",0.039,0.015,0.2,0.002,25,15
"980","201505090500","성동구",0.014,0.043,0.2,0.003,20,13
"981","201505090400","성동구",0.019,0.034,0.2,0.004,30,21
"982","201505090300","성동구",0.032,0.023,0.3,0.005,34,25
"983","201505090200","성동구",0.039,0.022,0.3,0.006,44,23
"984","201505090000","성북구",0.05,0.014,0.4,0.01,49,21
"985","201505092300","성북구",0.028,0.034,0.3,0.005,33,11
"986","201505092100","성북구",0.026,0.036,0.3,0.005,38,20
"987","201505092000","성북구",0.022,0.04,0.3,0.005,43,16
"988","201505091900","성북구",0.024,0.045,0.4,0.005,48,23
"989","201505091800","성북구",0.022,0.054,0.4,0.005,47,26
"990","201505091700","성북구",0.016,0.063,0.4,0.005,40,29
"991","201505091600","성북구",0.014,0.064,0.4,0.005,43,30
"992","201505091500","성북구",0.017,0.067,0.4,0.006,51,28
